,ANNOTATION_ID,CVE_REF,TIME_SLOT_REF1,TIME_SLOT_REF2,LINGUISTIC_TYPE_REF,TIER_ID,PARENT_REF,annotation
1782,a26549,,ts6042,ts6070,default-lt,ORT,,storici
1783,a26550,,ts6071,ts6085,default-lt,ORT,,in
1784,a26551,,ts6086,ts6103,default-lt,ORT,,realtà
1785,a26552,,ts6104,ts6113,default-lt,ORT,,<sp>
1786,a26553,,ts6114,ts6122,default-lt,ORT,,ci
1787,a26554,,ts6123,ts6163,default-lt,ORT,,concentreremo
1788,a26555,,ts6164,ts6176,default-lt,ORT,,per
1789,a26556,,ts6177,ts6185,default-lt,ORT,,di
1790,a26557,,ts6186,ts6195,default-lt,ORT,,pi+/
1791,a26558,,ts6196,ts6211,default-lt,ORT,,per
1792,a26559,,ts6212,ts6225,default-lt,ORT,,lo
1793,a26560,,ts6226,ts6234,default-lt,ORT,,più
1794,a26561,,ts6235,ts6244,default-lt,ORT,,<breath>
1795,a26562,,ts6245,ts6253,default-lt,ORT,,su
1796,a26563,,ts6254,ts6273,default-lt,ORT,,quella
1797,a26564,,ts6274,ts6281,default-lt,ORT,,che
1798,a26565,,ts6282,ts6286,default-lt,ORT,,è
1799,a26566,,ts6287,ts6311,default-lt,ORT,,proprio
1800,a26567,,ts6312,ts6324,default-lt,ORT,,la
1801,a26568,,ts6325,ts6341,default-lt,ORT,,vita
1802,a26569,,ts6342,ts6350,default-lt,ORT,,dei
1803,a26570,,ts6351,ts6382,default-lt,ORT,,certosini
1804,a26571,,ts6383,ts6391,default-lt,ORT,,e
1805,a26572,,ts6392,ts6402,default-lt,ORT,,la
1806,a26573,,ts6403,ts6420,default-lt,ORT,,vita
1807,a26574,,ts6421,ts6439,default-lt,ORT,,della<aa>
1808,a26575,,ts6440,ts6469,default-lt,ORT,,Certosa
1809,a26576,,ts6470,ts6479,default-lt,ORT,,<sp>
1810,a26577,,ts6480,ts6482,default-lt,ORT,,<inspiration>
1811,a26578,,ts6483,ts6510,default-lt,ORT,,Allora
1812,a26579,,ts6511,ts6537,default-lt,ORT,,provate
1813,a26580,,ts6538,ts6539,default-lt,ORT,,a
1814,a26581,,ts6540,ts6577,default-lt,ORT,,immaginare<ee>
1815,a26582,,ts6578,ts6590,default-lt,ORT,,<sp>
1816,a26583,,ts6591,ts6598,default-lt,ORT,,la
1817,a26584,,ts6599,ts6620,default-lt,ORT,,Napoli
1818,a26585,,ts6621,ts6634,default-lt,ORT,,di<ii>
1819,a26586,,ts6635,ts6669,default-lt,ORT,,settecento
1820,a26587,,ts6670,ts6679,default-lt,ORT,,anni
1821,a26588,,ts6680,ts6691,default-lt,ORT,,fa<aa>
1822,a26589,,ts6692,ts6699,default-lt,ORT,,<sp>
1823,a26590,,ts6700,ts6703,default-lt,ORT,,<inspiration>
1824,a26591,,ts6704,ts6714,default-lt,ORT,,su
1825,a26592,,ts6715,ts6725,default-lt,ORT,,cui
1826,a26593,,ts6726,ts6755,default-lt,ORT,,regnava<aa>
1827,a26594,,ts6756,ts6767,default-lt,ORT,,<sp>
1828,a26595,,ts6768,ts6775,default-lt,ORT,,la
1829,a26596,,ts6776,ts6799,default-lt,ORT,,dinastia
1830,a26597,,ts6800,ts6818,default-lt,ORT,,degli
1831,a26598,,ts6819,ts6840,default-lt,ORT,,Angioini
1832,a26599,,ts6841,ts6850,default-lt,ORT,,<sp>
1833,a26600,,ts6851,ts6870,default-lt,ORT,,quindi
1834,a26601,,ts6871,ts6880,default-lt,ORT,,di
1835,a26602,,ts6881,ts6910,default-lt,ORT,,origine<ee>
1836,a26603,,ts6911,ts6939,default-lt,ORT,,francese
1837,a26604,,ts6940,ts6951,default-lt,ORT,,<inspiration>
1838,a26605,,ts6952,ts6958,default-lt,ORT,,e
1839,a26606,,ts6959,ts6985,default-lt,ORT,,provate
1840,a26607,,ts6986,ts6987,default-lt,ORT,,a
1841,a26608,,ts6988,ts7020,default-lt,ORT,,immaginare
1842,a26609,,ts7021,ts7028,default-lt,ORT,,un
1843,a26610,,ts7029,ts7048,default-lt,ORT,,Vomero
1844,a26611,,ts7049,ts7073,default-lt,ORT,,visto
1845,a26612,,ts7074,ts7083,default-lt,ORT,,che
1846,a26613,,ts7084,ts7098,default-lt,ORT,,voi
1847,a26614,,ts7099,ts7119,default-lt,ORT,,siete
1848,a26615,,ts7120,ts7165,default-lt,ORT,,napoletani
1849,a26616,,ts7166,ts7188,default-lt,ORT,,insomma
1850,a26617,,ts7189,ts7213,default-lt,ORT,,possiamo
1851,a26618,,ts7214,ts7231,default-lt,ORT,,fare
1852,a26619,,ts7232,ts7236,default-lt,ORT,,un
1853,a26620,,ts7237,ts7275,default-lt,ORT,,confronto<oo>
1854,a26621,,ts7276,ts7300,default-lt,ORT,,facile
1855,a26622,,ts7301,ts7311,default-lt,ORT,,<breath>
1856,a26623,,ts7312,ts7327,default-lt,ORT,,<eeh>
1857,a26624,,ts7328,ts7338,default-lt,ORT,,un
1858,a26625,,ts7339,ts7362,default-lt,ORT,,Vomero
1859,a26626,,ts7363,ts7415,default-lt,ORT,,completamente<ee>
1860,a26627,,ts7416,ts7454,default-lt,ORT,,disabitato
1861,a26628,,ts7455,ts7464,default-lt,ORT,,<sp>
1862,a26629,,ts7465,ts7492,default-lt,ORT,,rispetto
1863,a26630,,ts7493,ts7496,default-lt,ORT,,al
1864,a26631,,ts7497,ts7526,default-lt,ORT,,quartiere<ee>
1865,a26632,,ts7527,ts7569,default-lt,ORT,,commerciale<ee>
1866,a26633,,ts7570,ts7576,default-lt,ORT,,e
1867,a26634,,ts7577,ts7600,default-lt,ORT,,animato
1868,a26635,,ts7601,ts7611,default-lt,ORT,,che
1869,a26636,,ts7612,ts7614,default-lt,ORT,,è
1870,a26637,,ts7615,ts7627,default-lt,ORT,,oggi
1871,a26638,,ts7628,ts7663,default-lt,ORT,,provate
1872,a26639,,ts7664,ts7665,default-lt,ORT,,a
1873,a26640,,ts7666,ts7696,default-lt,ORT,,immaginare
1874,a26641,,ts7697,ts7706,default-lt,ORT,,una
1875,a26642,,ts7707,ts7732,default-lt,ORT,,collina
1876,a26643,,ts7733,ts7741,default-lt,ORT,,<breath>
1877,a26644,,ts7742,ts7763,default-lt,ORT,,dove
1878,a26645,,ts7764,ts7771,default-lt,ORT,,in
1879,a26646,,ts7772,ts7796,default-lt,ORT,,pratica
1880,a26647,,ts7797,ts7811,default-lt,ORT,,non
1881,a26648,,ts7812,ts7829,default-lt,ORT,,c'era
1882,a26649,,ts7830,ts7848,default-lt,ORT,,nulla
1883,a26650,,ts7849,ts7859,default-lt,ORT,,<sp>
1884,a26651,,ts7860,ts7876,default-lt,ORT,,una<aa>
1885,a26652,,ts7877,ts7887,default-lt,ORT,,<vocal>
1886,a26653,,ts7888,ts7903,default-lt,ORT,,quasi
1887,a26654,,ts7904,ts7926,default-lt,ORT,,aperta<aa>
1888,a26655,,ts7927,ts7957,default-lt,ORT,,campagna
1889,a26656,,ts7958,ts7968,default-lt,ORT,,<inspiration>
1890,a26657,,ts7969,ts7989,default-lt,ORT,,quindi
1891,a26658,,ts7990,ts7994,default-lt,ORT,,un
1892,a26659,,ts7995,ts8007,default-lt,ORT,,luogo
1893,a26660,,ts8008,ts8017,default-lt,ORT,,che
1894,a26661,,ts8018,ts8026,default-lt,ORT,,si
1895,a26662,,ts8027,ts8050,default-lt,ORT,,prestava
1896,a26663,,ts8051,ts8058,default-lt,ORT,,in
1897,a26664,,ts8059,ts8076,default-lt,ORT,,maniera
1898,a26665,,ts8077,ts8104,default-lt,ORT,,perfetta
1899,a26666,,ts8105,ts8112,default-lt,ORT,,<inspiration>
1900,a26667,,ts8113,ts8126,default-lt,ORT,,alla
1901,a26668,,ts8127,ts8156,default-lt,ORT,,creazione
1902,a26669,,ts8157,ts8166,default-lt,ORT,,di
1903,a26670,,ts8167,ts8168,default-lt,ORT,,un
1904,a26671,,ts8169,ts8200,default-lt,ORT,,monastero
1905,a26672,,ts8201,ts8215,default-lt,ORT,,<sp>
1906,a26673,,ts8216,ts8243,default-lt,ORT,,quindi<ii>
1907,a26674,,ts8244,ts8259,default-lt,ORT,,il
1908,a26675,,ts8260,ts8275,default-lt,ORT,,figlio
1909,a26676,,ts8276,ts8286,default-lt,ORT,,del
1910,a26677,,ts8287,ts8293,default-lt,ORT,,re
1911,a26678,,ts8294,ts8317,default-lt,ORT,,Roberto
1912,a26679,,ts8318,ts8336,default-lt,ORT,,cioè
1913,a26680,,ts8337,ts8357,default-lt,ORT,,Carlo
1914,a26681,,ts8358,ts8375,default-lt,ORT,,duca
1915,a26682,,ts8376,ts8387,default-lt,ORT,,di
1916,a26683,,ts8388,ts8412,default-lt,ORT,,Calabria
1917,a26684,,ts8413,ts8422,default-lt,ORT,,<inspiration>
1918,a26685,,ts8423,ts8448,default-lt,ORT,,diciamo
1919,a26686,,ts8449,ts8456,default-lt,ORT,,<sp>
1920,a26687,,ts8457,ts8481,default-lt,ORT,,appoggia
1921,a26688,,ts8482,ts8489,default-lt,ORT,,<breath>
1922,a26689,,ts8490,ts8498,default-lt,ORT,,<eeh>
1923,a26690,,ts8499,ts8532,default-lt,ORT,,incoraggia
1924,a26691,,ts8533,ts8540,default-lt,ORT,,<sp>
1925,a26692,,ts8541,ts8548,default-lt,ORT,,la
1926,a26693,,ts8549,ts8570,default-lt,ORT,,nascita
1927,a26694,,ts8571,ts8576,default-lt,ORT,,<sp>
1928,a26695,,ts8577,ts8584,default-lt,ORT,,di
1929,a26696,,ts8585,ts8602,default-lt,ORT,,questa
1930,a26697,,ts8603,ts8607,default-lt,ORT,,<sp>
1931,a26698,,ts8608,ts8629,default-lt,ORT,,Certosa
1932,a26699,,ts8630,ts8641,default-lt,ORT,,<breath>
1933,a26700,,ts8642,ts8651,default-lt,ORT,,lo
1934,a26701,,ts8652,ts8675,default-lt,ORT,,sapete
1935,a26702,,ts8676,ts8687,default-lt,ORT,,che
1936,a26703,,ts8688,ts8692,default-lt,ORT,,in
1937,a26704,,ts8693,ts8717,default-lt,ORT,,Campania
1938,a26705,,ts8718,ts8726,default-lt,ORT,,poi
1939,a26706,,ts8727,ts8736,default-lt,ORT,,ce
1940,a26707,,ts8737,ts8745,default-lt,ORT,,ne
1941,a26708,,ts8746,ts8761,default-lt,ORT,,sono
1942,a26709,,ts8762,ts8777,default-lt,ORT,,altre
1943,a26710,,ts8778,ts8788,default-lt,ORT,,due
1944,a26711,,ts8789,ts8804,default-lt,ORT,,quella
1945,a26712,,ts8805,ts8815,default-lt,ORT,,di
1946,a26713,,ts8816,ts8844,default-lt,ORT,,Padula
1947,a26714,,ts8845,ts8848,default-lt,ORT,,<sp>
1948,a26715,,ts8849,ts8852,default-lt,ORT,,e
1949,a26716,,ts8853,ts8874,default-lt,ORT,,quella<aa>
1950,a26717,,ts8875,ts8887,default-lt,ORT,,<sp>
1951,a26718,,ts8888,ts8891,default-lt,ORT,,e
1952,a26719,,ts8892,ts8907,default-lt,ORT,,quella
1953,a26720,,ts8908,ts8919,default-lt,ORT,,di
1954,a26721,,ts8920,ts8939,default-lt,ORT,,Capri
1955,a26722,,ts8940,ts8951,default-lt,ORT,,<inspiration>
1956,a26723,,ts8952,ts8972,default-lt,ORT,,Quindi
1957,a26724,,ts8973,ts8992,default-lt,ORT,,negli
1958,a26725,,ts8993,ts9001,default-lt,ORT,,anni
1959,a26726,,ts9002,ts9021,default-lt,ORT,,Venti
1960,a26727,,ts9022,ts9056,default-lt,ORT,,incominciano
1961,a26728,,ts9057,ts9065,default-lt,ORT,,i
1962,a26729,,ts9066,ts9090,default-lt,ORT,,lavori
1963,a26730,,ts9091,ts9104,default-lt,ORT,,<inspiration>
1964,a26731,,ts9105,ts9113,default-lt,ORT,,<eeh>
1965,a26732,,ts9114,ts9142,default-lt,ORT,,affidati
1966,a26733,,ts9143,ts9153,default-lt,ORT,,tra
1967,a26734,,ts9154,ts9161,default-lt,ORT,,gli
1968,a26735,,ts9162,ts9173,default-lt,ORT,,altri
1969,a26736,,ts9174,ts9186,default-lt,ORT,,anche
1970,a26737,,ts9187,ts9199,default-lt,ORT,,a<aa>
1971,a26738,,ts9200,ts9222,default-lt,ORT,,Tino
1972,a26739,,ts9223,ts9233,default-lt,ORT,,di
1973,a26740,,ts9234,ts9263,default-lt,ORT,,Camaino
1974,a26741,,ts9264,ts9273,default-lt,ORT,,<sp>
1975,a26742,,ts9274,ts9288,default-lt,ORT,,che<ee>
1976,a26743,,ts9289,ts9304,default-lt,ORT,,qui
1977,a26744,,ts9305,ts9326,default-lt,ORT,,lavora
1978,a26745,,ts9327,ts9331,default-lt,ORT,,in
1979,a26746,,ts9332,ts9347,default-lt,ORT,,veste
1980,a26747,,ts9348,ts9356,default-lt,ORT,,di
1981,a26748,,ts9357,ts9382,default-lt,ORT,,architetto
1982,a26749,,ts9383,ts9400,default-lt,ORT,,ma<aa>
1983,a26750,,ts9401,ts9413,default-lt,ORT,,che
1984,a26751,,ts9414,ts9427,default-lt,ORT,,per
1985,a26752,,ts9428,ts9433,default-lt,ORT,,il
1986,a26753,,ts9434,ts9440,default-lt,ORT,,re
1987,a26754,,ts9441,ts9451,default-lt,ORT,,già
1988,a26755,,ts9452,ts9485,default-lt,ORT,,lavorava
1989,a26756,,ts9486,ts9492,default-lt,ORT,,<breath>
1990,a26757,,ts9493,ts9516,default-lt,ORT,,come<ee>
1991,a26758,,ts9517,ts9537,default-lt,ORT,,come
1992,a26759,,ts9538,ts9564,default-lt,ORT,,scultore
1993,a26760,,ts9565,ts9591,default-lt,ORT,,alcune
1994,a26761,,ts9592,ts9600,default-lt,ORT,,sue
1995,a26762,,ts9601,ts9611,default-lt,ORT,,opere
1996,a26763,,ts9612,ts9622,default-lt,ORT,,le
1997,a26764,,ts9623,ts9638,default-lt,ORT,,poss+/
1998,a26765,,ts9639,ts9651,default-lt,ORT,,le
1999,a26766,,ts9652,ts9680,default-lt,ORT,,potete
2000,a26767,,ts9681,ts9706,default-lt,ORT,,vedere
2001,a26768,,ts9707,ts9713,default-lt,ORT,,in
2002,a26769,,ts9714,ts9732,default-lt,ORT,,Santa
2003,a26770,,ts9733,ts9746,default-lt,ORT,,Chiara
2004,a26771,,ts9747,ts9759,default-lt,ORT,,le
2005,a26772,,ts9760,ts9784,default-lt,ORT,,potete
2006,a26773,,ts9785,ts9810,default-lt,ORT,,vedere
2007,a26774,,ts9811,ts9818,default-lt,ORT,,<inspiration>
2008,a26775,,ts9819,ts9823,default-lt,ORT,,a
2009,a26776,,ts9824,ts9840,default-lt,ORT,,Donna
2010,a26777,,ts9841,ts9864,default-lt,ORT,,Regina
2011,a26778,,ts9865,ts9878,default-lt,ORT,,le
2012,a26779,,ts9879,ts9903,default-lt,ORT,,potete
2013,a26780,,ts9904,ts9928,default-lt,ORT,,vedere
2014,a26781,,ts9929,ts9931,default-lt,ORT,,a
2015,a26782,,ts9932,ts9941,default-lt,ORT,,San
2016,a26783,,ts9942,ts9964,default-lt,ORT,,Lorenzo
2017,a26784,,ts9965,ts9976,default-lt,ORT,,<sp>
2018,a26785,,ts9977,ts9980,default-lt,ORT,,<tongue-click>
2019,a26786,,ts9981,ts9992,default-lt,ORT,,<eeh>
2020,a26787,,ts9993,ts10033,default-lt,ORT,,incominciano
2021,a26788,,ts10034,ts10051,default-lt,ORT,,quindi
2022,a26789,,ts10052,ts10056,default-lt,ORT,,<sp>
2023,a26790,,ts10057,ts10062,default-lt,ORT,,i
2024,a26791,,ts10063,ts10086,default-lt,ORT,,lavori
2025,a26792,,ts10087,ts10097,default-lt,ORT,,<inspiration>
2026,a26793,,ts10098,ts10109,default-lt,ORT,,che
2027,a26794,,ts10110,ts10115,default-lt,ORT,,<sp>
2028,a26795,,ts10116,ts10124,default-lt,ORT,,in
2029,a26796,,ts10125,ts10142,default-lt,ORT,,realtà
2030,a26797,,ts10143,ts10152,default-lt,ORT,,<sp>
2031,a26798,,ts10153,ts10162,default-lt,ORT,,<eeh>
2032,a26799,,ts10163,ts10183,default-lt,ORT,,Carlo
2033,a26800,,ts10184,ts10193,default-lt,ORT,,non
2034,a26801,,ts10194,ts10210,default-lt,ORT,,vedrà
2035,a26802,,ts10211,ts10224,default-lt,ORT,,mai
2036,a26803,,ts10225,ts10230,default-lt,ORT,,<breath>
2037,a26804,,ts10231,ts10240,default-lt,ORT,,<ehm>
2038,a26805,,ts10241,ts10271,default-lt,ORT,,completi
2039,a26806,,ts10272,ts10295,default-lt,ORT,,perchè
2040,a26807,,ts10296,ts10301,default-lt,ORT,,<sp>
2041,a26808,,ts10302,ts10310,default-lt,ORT,,<eeh>
2042,a26809,,ts10311,ts10334,default-lt,ORT,,muore
2043,a26810,,ts10335,ts10339,default-lt,ORT,,in
2044,a26811,,ts10340,ts10357,default-lt,ORT,,realtà
2045,a26812,,ts10358,ts10378,default-lt,ORT,,muore
2046,a26813,,ts10379,ts10386,default-lt,ORT,,<sp>
2047,a26814,,ts10387,ts10401,default-lt,ORT,,ancor
2048,a26815,,ts10402,ts10420,default-lt,ORT,,prima
2049,a26816,,ts10421,ts10438,default-lt,ORT,,di<ii>
2050,a26817,,ts10439,ts10452,default-lt,ORT,,di
2051,a26818,,ts10453,ts10464,default-lt,ORT,,suo
2052,a26819,,ts10465,ts10480,default-lt,ORT,,padre
2053,a26820,,ts10481,ts10490,default-lt,ORT,,<inspiration>
2054,a26821,,ts10491,ts10499,default-lt,ORT,,a
2055,a26822,,ts10500,ts10524,default-lt,ORT,,mettere
2056,a26823,,ts10525,ts10550,default-lt,ORT,,diciamo
2057,a26824,,ts10551,ts10563,default-lt,ORT,,la
2058,a26825,,ts10564,ts10590,default-lt,ORT,,parola
2059,a26826,,ts10591,ts10611,default-lt,ORT,,fine
2060,a26827,,ts10612,ts10625,default-lt,ORT,,<sp>
2061,a26828,,ts10626,ts10630,default-lt,ORT,,in
2062,a26829,,ts10631,ts10646,default-lt,ORT,,qualche
2063,a26830,,ts10647,ts10663,default-lt,ORT,,modo
2064,a26831,,ts10664,ts10668,default-lt,ORT,,a
2065,a26832,,ts10669,ts10685,default-lt,ORT,,questa
2066,a26833,,ts10686,ts10703,default-lt,ORT,,fase
2067,a26834,,ts10704,ts10712,default-lt,ORT,,di
2068,a26835,,ts10713,ts10735,default-lt,ORT,,lavori
2069,a26836,,ts10736,ts10775,default-lt,ORT,,trecentesca
2070,a26837,,ts10776,ts10785,default-lt,ORT,,<sp>
2071,a26838,,ts10786,ts10791,default-lt,ORT,,è
2072,a26839,,ts10792,ts10802,default-lt,ORT,,la
2073,a26840,,ts10803,ts10828,default-lt,ORT,,regina
2074,a26841,,ts10829,ts10833,default-lt,ORT,,<breath>
2075,a26842,,ts10834,ts10854,default-lt,ORT,,Giovanna
2076,a26843,,ts10855,ts10865,default-lt,ORT,,<sp>
2077,a26844,,ts10866,ts10876,default-lt,ORT,,che
2078,a26845,,ts10877,ts10888,default-lt,ORT,,in
2079,a26846,,ts10889,ts10904,default-lt,ORT,,realtà
2080,a29969,,ts10905,ts10913,default-lt,ORT,,<vocal>
2081,a26848,,ts10912,ts10936,default-lt,ORT,,potete
2082,a26849,,ts10937,ts10963,default-lt,ORT,,vedere
2083,a26850,,ts10964,ts10971,default-lt,ORT,,<breath>
2084,a26851,,ts10972,ts10980,default-lt,ORT,,<eeh>
2085,a26852,,ts10981,ts10992,default-lt,ORT,,in
2086,a26853,,ts10993,ts11028,default-lt,ORT,,quell'affresco
2087,a26854,,ts11029,ts11032,default-lt,ORT,,<sp>
2088,a26855,,ts11033,ts11041,default-lt,ORT,,ben
2089,a26856,,ts11042,ts11052,default-lt,ORT,,più
2090,a26857,,ts11053,ts11068,default-lt,ORT,,tardo
2091,a26858,,ts11069,ts11106,default-lt,ORT,,naturalmente
2092,a26859,,ts11107,ts11118,default-lt,ORT,,del
2093,a26860,,ts11119,ts11146,default-lt,ORT,,Trecento
2094,a26861,,ts11147,ts11156,default-lt,ORT,,<inspiration>
2095,a26862,,ts11157,ts11177,default-lt,ORT,,dove
2096,a26863,,ts11178,ts11186,default-lt,ORT,,<sp>
2097,a26864,,ts11187,ts11206,default-lt,ORT,,offre
2098,a26865,,ts11207,ts11218,default-lt,ORT,,<sp>
2099,a26866,,ts11219,ts11227,default-lt,ORT,,il
2100,a26867,,ts11228,ts11263,default-lt,ORT,,monastero
2101,a26868,,ts11264,ts11283,default-lt,ORT,,stesso
2102,a26869,,ts11284,ts11293,default-lt,ORT,,la
2103,a26870,,ts11294,ts11320,default-lt,ORT,,Certosa
2104,a26871,,ts11321,ts11339,default-lt,ORT,,stessa
2105,a26872,,ts11340,ts11347,default-lt,ORT,,<sp>
2106,a26873,,ts11348,ts11353,default-lt,ORT,,a
2107,a26874,,ts11354,ts11364,default-lt,ORT,,San
2108,a26875,,ts11365,ts11383,default-lt,ORT,,Bruno
2109,a26876,,ts11384,ts11393,default-lt,ORT,,<sp>
2110,a26877,,ts11394,ts11403,default-lt,ORT,,di
2111,a26878,,ts11404,ts11413,default-lt,ORT,,cui
2112,a26879,,ts11414,ts11449,default-lt,ORT,,parleremo
2113,a26880,,ts11450,ts11455,default-lt,ORT,,a
2114,a26881,,ts11456,ts11475,default-lt,ORT,,lungo
2115,a26882,,ts11476,ts11483,default-lt,ORT,,<sp>
2116,a26883,,ts11484,ts11507,default-lt,ORT,,durante
2117,a26884,,ts11508,ts11517,default-lt,ORT,,la
2118,a26885,,ts11518,ts11538,default-lt,ORT,,nostra
2119,a26886,,ts11539,ts11560,default-lt,ORT,,visita
2120,a26887,,ts11561,ts11580,default-lt,ORT,,perché
2121,a26888,,ts11581,ts11586,default-lt,ORT,,<inspiration>
2122,a26889,,ts11587,ts11594,default-lt,ORT,,si
2123,a26890,,ts11595,ts11614,default-lt,ORT,,tratta
2124,a26891,,ts11615,ts11625,default-lt,ORT,,del
2125,a26892,,ts11626,ts11662,default-lt,ORT,,fondatore<ee>
2126,a26893,,ts11663,ts11675,default-lt,ORT,,<sp>
2127,a26894,,ts11676,ts11683,default-lt,ORT,,del
2128,a26895,,ts11684,ts11718,default-lt,ORT,,fondatore
2129,a26896,,ts11719,ts11749,default-lt,ORT,,dell'ordine
2130,a26897,,ts11750,ts11759,default-lt,ORT,,<sp>
2131,a26898,,ts11760,ts11765,default-lt,ORT,,<inspiration>
2132,a26899,,ts11766,ts11790,default-lt,ORT,,quindi
2133,a26900,,ts11791,ts11809,default-lt,ORT,,la<aa>
2134,a26901,,ts11810,ts11837,default-lt,ORT,,Certosa
2135,a26902,,ts11838,ts11850,default-lt,ORT,,ha
2136,a26903,,ts11851,ts11886,default-lt,ORT,,un'origine
2137,a26904,,ts11887,ts11894,default-lt,ORT,,<sp>
2138,a26905,,ts11895,ts11931,default-lt,ORT,,trecentesca
2139,a26906,,ts11932,ts11952,default-lt,ORT,,come
2140,a26907,,ts11953,ts11967,default-lt,ORT,,vi
2141,a26908,,ts11968,ts11985,default-lt,ORT,,dicevo
2142,a26909,,ts11986,ts11997,default-lt,ORT,,<sp>
2143,a26910,,ts11998,ts12010,default-lt,ORT,,però
2144,a26911,,ts12011,ts12020,default-lt,ORT,,se
2145,a26912,,ts12021,ts12029,default-lt,ORT,,già
2146,a26913,,ts12030,ts12042,default-lt,ORT,,date
2147,a26914,,ts12043,ts12054,default-lt,ORT,,uno
2148,a26915,,ts12055,ts12076,default-lt,ORT,,sguardo
2149,a26916,,ts12077,ts12103,default-lt,ORT,,insomma<aa>
2150,a26917,,ts12104,ts12113,default-lt,ORT,,<inspiration>
2151,a26918,,ts12114,ts12122,default-lt,ORT,,<eeh>
2152,a26919,,ts12123,ts12158,default-lt,ORT,,nell'ambiente
2153,a26920,,ts12159,ts12174,default-lt,ORT,,dove
2154,a26921,,ts12175,ts12184,default-lt,ORT,,ci
2155,a26922,,ts12185,ts12208,default-lt,ORT,,troviamo
2156,a26923,,ts12209,ts12218,default-lt,ORT,,di
2157,a26924,,ts12219,ts12256,default-lt,ORT,,trecentesco
2158,a26925,,ts12257,ts12263,default-lt,ORT,,<inspiration>
2159,a26926,,ts12264,ts12270,default-lt,ORT,,c'è
2160,a26927,,ts12271,ts12282,default-lt,ORT,,ben
2161,a26928,,ts12283,ts12303,default-lt,ORT,,poco
2162,a26929,,ts12304,ts12313,default-lt,ORT,,<sp>
2163,a26930,,ts12314,ts12324,default-lt,ORT,,in
2164,a26931,,ts12325,ts12347,default-lt,ORT,,verità
2165,a26932,,ts12348,ts12360,default-lt,ORT,,<inspiration>
2166,a26933,,ts12361,ts12378,default-lt,ORT,,forse
2167,a26934,,ts12379,ts12396,default-lt,ORT,,proprio
2168,a26935,,ts12397,ts12412,default-lt,ORT,,sulla
2169,a26936,,ts12413,ts12435,default-lt,ORT,,vostra
2170,a26937,,ts12436,ts12447,default-lt,ORT,,testa
2171,a26938,,ts12448,ts12470,default-lt,ORT,,potete
2172,a26939,,ts12471,ts12490,default-lt,ORT,,vedere
2173,a26940,,ts12491,ts12497,default-lt,ORT,,<breath>
2174,a26941,,ts12498,ts12506,default-lt,ORT,,quel
2175,a26942,,ts12507,ts12517,default-lt,ORT,,che
2176,a26943,,ts12518,ts12538,default-lt,ORT,,resta
2177,a26944,,ts12539,ts12548,default-lt,ORT,,di
2178,a26945,,ts12549,ts12564,default-lt,ORT,,alcuni
2179,a26946,,ts12565,ts12578,default-lt,ORT,,archi
2180,a26947,,ts12579,ts12583,default-lt,ORT,,a
2181,a26948,,ts12584,ts12601,default-lt,ORT,,sesto
2182,a26949,,ts12602,ts12616,default-lt,ORT,,acuto
2183,a26950,,ts12617,ts12628,default-lt,ORT,,<sp>
2184,a26951,,ts12629,ts12650,default-lt,ORT,,quindi
2185,a26952,,ts12651,ts12668,default-lt,ORT,,come
2186,a26953,,ts12669,ts12691,default-lt,ORT,,vedete
2187,a26954,,ts12692,ts12702,default-lt,ORT,,<inspiration>
2188,a26955,,ts12703,ts12712,default-lt,ORT,,si
2189,a26956,,ts12713,ts12715,default-lt,ORT,,è
2190,a26957,,ts12716,ts12750,default-lt,ORT,,intervenuti
2191,a26958,,ts12751,ts12759,default-lt,ORT,,<breath>
2192,a26959,,ts12760,ts12768,default-lt,ORT,,<eeh>
2193,a26960,,ts12769,ts12814,default-lt,ORT,,successivamente
2194,a26961,,ts12815,ts12829,default-lt,ORT,,sulle
2195,a26962,,ts12830,ts12853,default-lt,ORT,,strutture
2196,a26963,,ts12854,ts12857,default-lt,ORT,,<sp>
2197,a26964,,ts12858,ts12881,default-lt,ORT,,medievali
2198,a26965,,ts12882,ts12891,default-lt,ORT,,<inspiration>
2199,a26966,,ts12892,ts12913,default-lt,ORT,,questo<oo> 
2200,a26967,,ts12914,ts12944,default-lt,ORT,,questi
2201,a26968,,ts12945,ts12972,default-lt,ORT,,lavori
2202,a26969,,ts12973,ts12980,default-lt,ORT,,<inspiration>
2203,a26970,,ts12981,ts12988,default-lt,ORT,,di
2204,a26971,,ts12989,ts13032,default-lt,ORT,,ammodernamento
2205,a26972,,ts13033,ts13070,default-lt,ORT,,cominciano
2206,a26973,,ts13071,ts13076,default-lt,ORT,,<sp>
2207,a26974,,ts13077,ts13086,default-lt,ORT,,alla
2208,a26975,,ts13087,ts13102,default-lt,ORT,,fine
2209,a26976,,ts13103,ts13114,default-lt,ORT,,del
2210,a26977,,ts13115,ts13165,default-lt,ORT,,millecinquecento
2211,a26978,,ts13166,ts13174,default-lt,ORT,,<inspiration>
2212,a26979,,ts13175,ts13185,default-lt,ORT,,e
2213,a26980,,ts13186,ts13207,default-lt,ORT,,potremmo
2214,a26981,,ts13208,ts13221,default-lt,ORT,,dire
2215,a26982,,ts13222,ts13240,default-lt,ORT,,che<ee>
2216,a26983,,ts13241,ts13251,default-lt,ORT,,<ehm>
